rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code
pull_request_commit,66,eneim,Toro,eneim,2016-05-15 09:15:19+00:00,Update sample for a facebook-alike feed. Still need some minor fixes,8999046cff517b8b0414dc4b0cf7a095e412f762,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-05-15 14:20:48+00:00,Minor fix,b8d87f8eb2a6c3a7652d7a12ea19bbb5cc8d7407,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-05-16 01:41:52+00:00,Remove unused stuff,2c958f6b6d7f3fa590192303e92c438cbadcd264,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-05-18 02:45:20+00:00,Update CHANGELOG.md,b44b873bb0bff89707bf6cb08a5237593aafc68b,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-05-19 06:21:25+00:00,Update gradle,76bdbac926e8ec3193467ba9f89f9981d9f7ea1c,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-05-19 06:23:19+00:00,minor indent fix,e80f8d70f9c1a739c24dfe3bc66a6b58e9aac7cd,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-05-19 06:24:13+00:00,"Merge pull request #45 from eneim/feature/facebook-videolist

Feature/facebook videolist",3a469a22b60e7a472a148ba4c05875185306b33f,,api.github.com,,false,[],"[{""raw"": ""#45"", ""refstyle"": ""#d"", ""parts"": [""eneim"", ""Toro"", ""45"", """"]}]",[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-05-19 06:48:42+00:00,set default built as debug,aa57873ea4523a67b7f5d536c414c9aa0a90c6a2,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-05-19 06:52:12+00:00,Disable key store setting for CI,7492480cb2c282c250dcfb2c90ea7d667f56dd91,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-05-19 07:04:24+00:00,"Update local setting, update gradle version",f735b3fb210f7356ee25cd3f6c165118713cb1bd,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-05-30 04:43:48+00:00,Update README.md,95c487ff4972df0a6caddca4fed0a0508b4fc234,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-02 04:33:12+00:00,"Add player module, various renew from scratch",168169f8e873559bcb72f98096e120e7e7cdeda6,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-02 04:53:03+00:00,Base branch for version 2 development,465168e2a6cfdeb929a2d19807572a944d565c66,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-02 05:13:11+00:00,Add released listener to TrVideoView,38f79a0da4d122cf1f30884d43ed442fc4660120,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-02 05:25:27+00:00,remove ToroVideoView,b9bb359f9bbe2a9083a927d8191d4714827aaa07,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-02 08:43:16+00:00,"Naive try for ExoPlayer, WIP",28bb648344a4468a96fe8c7f05a61c153fe4ad31,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-02 13:46:00+00:00,Change some names,658f5295c20006727cde8fe169c218e380675afb,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-04 06:44:12+00:00,"WIP, temporary stuffs",62db862c4a0351e15cf032f9d2a20184a6a0e47f,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-04 06:44:53+00:00,remove unused implementation,be1df3267499dcf83122d217f1bb7febe55d6a46,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-04 06:45:36+00:00,"Add a trial package, used for temporary testing classes",9431d87139fd3f4c6144d171621a27aa41c1016a,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-04 12:52:31+00:00,Add some trial,6abd19077004e82a72a007a0b6a780bdd3a6502c,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-05 08:53:01+00:00,Add stuff. Very first working alpha. Still need to make it works with Toro,82410a4819409a94e3aa092e3941ee15ec310971,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-05 11:08:26+00:00,Update,ab36be06ef68133deacbc293ba0541edfc758c15,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-05 11:39:55+00:00,Clean up. Prepare next development cycle,026e60083a708a3304d74d8404deaa8d9f824a6c,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-05 11:52:04+00:00,Cleanup dependencies,57fb255241413f21e4c76d3958004aee455f00d8,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-05 11:52:52+00:00,"Merge pull request #50 from eneim/v2/feature/exoplayer

V2/feature/exoplayer",984e43ad775cbd6e5b7f2b15372a09e96d231c80,,api.github.com,,false,[],"[{""raw"": ""#50"", ""refstyle"": ""#d"", ""parts"": [""eneim"", ""Toro"", ""50"", """"]}]",[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-05 12:40:12+00:00,Fix Views constructors,f328532bffcba7e12b8e86001940c2f0a4d28f67,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-05 12:40:46+00:00,Fix Views constructors,92f266d4a2754d3401d8184244d610a57a365031,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-05 13:08:53+00:00,Attemp to simplify and reconstruct toro into MVP for easier testing and implementing,4dd7ceef320b4828f5f381f86b9e735b02e00dc8,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-05 13:11:24+00:00,Rename classes,df953bb2b8bdefcb4531b6d77510de8a28684ef7,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-05 16:34:44+00:00,"Minor fix for TextureViewView, rename Views",2498d9df07f661e7bd1b3ffd7c2aae2faff3e873,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-05 16:36:18+00:00,"Merge pull request #51 from eneim/v2/dev_mvp

Attemp to simplify and reconstruct toro into MVP for easier testing a…",be0f0887889e22d99e48971f8623eb5f8eb7de1c,,api.github.com,,false,[],"[{""raw"": ""#51"", ""refstyle"": ""#d"", ""parts"": [""eneim"", ""Toro"", ""51"", """"]}]",[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-06 08:10:47+00:00,Fix youtube playback,ca422f860ac7f0934baad5f56cc33b1df67103a1,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-06 13:14:31+00:00,First class support for Youtube playback,c6f2d4ca0e25621e50e5db3075d3aedff61e548d,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-06 13:19:27+00:00,Remove a comment,6e0b61fde87e9a21214b8cdb9ce36a19d3bef6b5,,api.github.com,,false,[],[],[],[]
pull_request_commit,66,eneim,Toro,eneim,2016-06-06 13:23:35+00:00,Remove unused class,6957164a6a7784fea2ab0c3367e9d8b8e3f684d1,,api.github.com,,false,[],[],[],[]
