rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code
pull_request_commit,56,eneim,Toro,eneim,2016-06-05 13:08:53+00:00,Attemp to simplify and reconstruct toro into MVP for easier testing and implementing,4dd7ceef320b4828f5f381f86b9e735b02e00dc8,,api.github.com,,false,[],[],[],[]
pull_request_commit,56,eneim,Toro,eneim,2016-06-05 13:11:24+00:00,Rename classes,df953bb2b8bdefcb4531b6d77510de8a28684ef7,,api.github.com,,false,[],[],[],[]
pull_request_commit,56,eneim,Toro,eneim,2016-06-05 16:34:44+00:00,"Minor fix for TextureViewView, rename Views",2498d9df07f661e7bd1b3ffd7c2aae2faff3e873,,api.github.com,,false,[],[],[],[]
pull_request_commit,56,eneim,Toro,eneim,2016-06-05 16:36:18+00:00,"Merge pull request #51 from eneim/v2/dev_mvp

Attemp to simplify and reconstruct toro into MVP for easier testing a…",be0f0887889e22d99e48971f8623eb5f8eb7de1c,,api.github.com,,false,[],"[{""raw"": ""#51"", ""refstyle"": ""#d"", ""parts"": [""eneim"", ""Toro"", ""51"", """"]}]",[],[]
pull_request_commit,56,eneim,Toro,eneim,2016-06-06 08:10:47+00:00,Fix youtube playback,ca422f860ac7f0934baad5f56cc33b1df67103a1,,api.github.com,,false,[],[],[],[]
pull_request_commit,56,eneim,Toro,eneim,2016-06-06 13:14:31+00:00,First class support for Youtube playback,c6f2d4ca0e25621e50e5db3075d3aedff61e548d,,api.github.com,,false,[],[],[],[]
pull_request_commit,56,eneim,Toro,eneim,2016-06-06 13:19:27+00:00,Remove a comment,6e0b61fde87e9a21214b8cdb9ce36a19d3bef6b5,,api.github.com,,false,[],[],[],[]
pull_request_commit,56,eneim,Toro,eneim,2016-06-06 13:23:35+00:00,Remove unused class,6957164a6a7784fea2ab0c3367e9d8b8e3f684d1,,api.github.com,,false,[],[],[],[]
pull_request_commit,56,eneim,Toro,eneim,2016-06-06 13:24:14+00:00,"Merge pull request #53 from eneim/v2/ext-youtube

V2/ext youtube",af275ad09e5c39f0dafb9b2dc9399f7d6eaa1c3b,,api.github.com,,false,[],"[{""raw"": ""#53"", ""refstyle"": ""#d"", ""parts"": [""eneim"", ""Toro"", ""53"", """"]}]",[],[]
pull_request_commit,56,eneim,Toro,eneim,2016-06-06 16:25:20+00:00,Various fix for Youtube stuff,fd3d06817db09acfdcd2edda8dd43b92927fe186,,api.github.com,,false,[],[],[],[]
pull_request_commit,56,eneim,Toro,eneim,2016-06-07 04:25:59+00:00,minor bug fix and some experiments,1945baa3ebeb076a14f575cc6b4ccabe9a3afc6c,,api.github.com,,false,[],[],[],[]
pull_request_commit,56,eneim,Toro,eneim,2016-06-07 04:44:44+00:00,Improve build script for specific build flavor.,65fd24d5fcd87ef85939b6db7468c70ddb714b1f,,api.github.com,,false,[],[],[],[]
pull_request_commit,56,eneim,Toro,eneim,2016-06-07 04:58:45+00:00,Remove some comments,e18b4e82b70f3ce7a434d9b6bf6716203d0df094,,api.github.com,,false,[],[],[],[]
pull_request_commit,56,eneim,Toro,eneim,2016-06-07 04:59:18+00:00,Simplify some cycles to save method counts,456523cfcc3f9693f454a7635c3020e7ed280c99,,api.github.com,,false,[],[],[],[]
pull_request_commit,56,eneim,Toro,eneim,2016-06-07 14:08:00+00:00,"Change some callback method name, remove unused method, ...",64f209dbe6affc975015001bd76ab1fe6629795b,,api.github.com,,false,[],[],[],[]
pull_request_commit,56,eneim,Toro,eneim,2016-06-07 15:56:40+00:00,Set Linked list extension to final.,966cb5bb319230d19ca2e61dafd5da41f825032b,,api.github.com,,false,[],[],[],[]
pull_request_commit,56,eneim,Toro,eneim,2016-06-07 15:57:04+00:00,Optimize and simplify current code,7edf0bcb653906cd4eb07d36417ad321b12a3499,,api.github.com,,false,[],[],[],[]
pull_request_commit,56,eneim,Toro,eneim,2016-06-07 16:23:32+00:00,Optimize implementation of scroll listener,16faba9c4185d7e8d6e3038eda82968505d46674,,api.github.com,,false,[],[],[],[]
pull_request_commit,56,eneim,Toro,eneim,2016-06-08 01:45:29+00:00,"Remove unused methods, improve documentation, update guild script, send all to bintray",75583a562dc5686d6eb1fcb40983d12e36cd7aa9,,api.github.com,,false,[],[],[],[]
pull_request_commit,56,eneim,Toro,eneim,2016-06-08 01:50:01+00:00,Version up,c913f210524e583080b50354aa6022472216a3f3,,api.github.com,,false,[],[],[],[]
pull_request_commit,56,eneim,Toro,eneim,2016-06-08 01:57:00+00:00,Minor fix,1102bbbb6f5154c8e855e22a2acb06e3307c04c7,,api.github.com,,false,[],[],[],[]
pull_request_commit,56,eneim,Toro,eneim,2016-06-08 02:07:07+00:00,"Merge pull request #55 from eneim/v2/dev_simplify-cycles

V2/dev simplify cycles",865d0932fc00adf152d9abf1ae6c97af2602b9c1,,api.github.com,,false,[],"[{""raw"": ""#55"", ""refstyle"": ""#d"", ""parts"": [""eneim"", ""Toro"", ""55"", """"]}]",[],[]
issue_title,56,eneim,Toro,eneim,2016-06-08 02:11:03+00:00,,start issue,V2/dev,api.github.com,,false,[],[],[],[]
pull_request_title,56,eneim,Toro,eneim,2016-06-08 02:11:03+00:00,,865d0932fc00adf152d9abf1ae6c97af2602b9c1,V2/dev,api.github.com,,false,[],[],[],[]
issue_closed,56,eneim,Toro,eneim,2016-06-08 02:11:09+00:00,,closed issue,V2/dev,api.github.com,,false,[],[],[],[]
pull_request_merged,56,eneim,Toro,eneim,2016-06-08 02:11:09+00:00,V2/dev,53cb08318c6bdd662f6cf735f7e219eda76b16c2,Pull request merge from eneim/Toro:v2/dev to eneim/Toro:develop,api.github.com,,false,[],[],[],[]
